clean_name,cluster,xgbprob,xgbverdict,lmscore
DRIP_U2OS_Capranico_S9.6_SRX4231166,1,0.993509829044342,1,96.74508393676784
DRIP_U2OS_Capranico_S9.6_SRX4231167,1,0.993509829044342,1,93.5150834949436
DRIP_U2OS_Capranico_S9.6_SRX4231168,1,0.993509829044342,1,100.96588824452888
DRIP_U2OS_Capranico_RNH_SRX6893683,0,0.010416234843432903,0,22.916818951076404
DRIP_U2OS_Capranico_RNH_SRX6893684,0,0.010416234843432903,0,19.555167450164603
DRIP_U2OS_Capranico_RNH_SRX6893685,0,0.010416234843432903,0,26.294794859344396
DRIP_B-Cell_Cheung_S9.6_SRX4457337,0,0.010416234843432903,0,-30.00606627433191
DRIP_HEK293T_Chedin_S9.6_SRX3084730,1,0.993509829044342,1,98.13085769338966
DRIP_HEK293T_Chedin_S9.6_SRX3084731,1,0.993509829044342,1,100.30058109069829
DRIP_HEK293T_Chedin_S9.6_SRX3084732,1,0.993509829044342,1,99.2003966396134
DRIP_HEK293T_Chedin_S9.6_SRX3084733,1,0.993509829044342,1,100.53032036228211
DRIPc_HEK293T_Chedin_S9.6_SRX3084734,1,0.993509829044342,1,95.79813220019015
DRIPc_HEK293T_Chedin_S9.6_SRX3084735,1,0.993509829044342,1,83.62147981115162
DRIPc_HEK293T_Chedin_S9.6_SRX3084736,1,0.993509829044342,1,77.41998085396605
DRIPc_HEK293T_Chedin_S9.6_SRX3084737,1,0.993509829044342,1,91.8933182865447
DRIP_TC32_Bishop_S9.6_SRX1025890,1,0.993509829044342,1,98.91353980609775
DRIP_TC32_Bishop_S9.6_SRX1025891,1,0.993509829044342,1,105.39531024544442
DRIP_TC32_Bishop_RNH_SRX1025892,0,0.010416234843432903,0,0.4243694056949465
DRIP_EWS502_Bishop_S9.6_SRX1025894,1,0.993509829044342,1,105.5389047006875
DRIP_EWS502_Bishop_S9.6_SRX1025895,1,0.993509829044342,1,104.55677874969061
DRIP_EWS502_Bishop_RNH_SRX1025896,0,0.010416234843432903,0,7.663953867670625
DRIP_CHLA10_Bishop_S9.6_SRX1025898,1,0.993509829044342,1,104.0800673967784
DRIP_CHLA10_Bishop_S9.6_SRX1025899,1,0.993509829044342,1,113.54797885606716
DRIP_CHLA10_Bishop_RNH_SRX1025900,0,0.010416234843432903,0,31.652159992240914
DRIP_IMR90_Bishop_S9.6_SRX1025902,1,0.993509829044342,1,89.90494578043399
DRIP_IMR90_Bishop_S9.6_SRX1025903,1,0.9834083318710327,1,98.38584601411802
DRIP_IMR90_Bishop_RNH_SRX1025904,0,0.03614351525902748,0,-4.269923170100998
DRIP_U2OS_Bishop_S9.6_SRX1025906,1,0.993509829044342,1,81.01741579678566
DRIP_U2OS_Bishop_S9.6_SRX1025907,0,0.1450383961200714,0,44.82587766778738
DRIP_U2OS_Bishop_S9.6_SRX1025908,1,0.993509829044342,1,89.53230290872268
DRIP_U2OS_Bishop_S9.6_SRX1025909,0,0.9115380048751831,1,61.69022964062341
DRIP_U2OS_Bishop_S9.6_SRX1025910,1,0.993509829044342,1,83.71253455568393
DRIP_U2OS_Bishop_S9.6_SRX1025911,1,0.993509829044342,1,70.9861467518437
DRIP_U2OS_Bishop_S9.6_SRX1025912,1,0.993509829044342,1,77.33217682311964
DRIP_U2OS_Bishop_S9.6_SRX1025913,1,0.993509829044342,1,79.12421969241869
DRIP_U2OS_Bishop_RNH_SRX1025914,0,0.010416234843432903,0,-18.018337544575683
DRIP_U2OS_Bushell_S9.6_SRX2733011,0,0.010416234843432903,0,-5.855079736888641
DRIP_U2OS_Bushell_S9.6_SRX2733012,0,0.010416234843432903,0,-4.5973779228355385
DRIP_U2OS_Bushell_S9.6_SRX2733013,0,0.010416234843432903,0,-8.472183859835592
DRIP_U2OS_Bushell_S9.6_SRX2733014,0,0.010416234843432903,0,-8.198326781387038
DRIP_HeLa_Cimprich_S9.6_SRX2481503,0,0.010416234843432903,0,21.551818906742948
DRIP_HeLa_Cimprich_S9.6_SRX2918366,0,0.010416234843432903,0,38.63785824567262
DRIP_STR_Li_S9.6_SRX2642935,1,0.993509829044342,1,84.05101937523389
DRIP_BE_Li_S9.6_SRX2642936,1,0.993509829044342,1,90.9852396827677
DRIP_LP_Li_S9.6_SRX2642937,1,0.993509829044342,1,109.16293271927442
DRIP_ML_Li_S9.6_SRX2642938,1,0.993509829044342,1,101.82324587742188
DRIP_STR_Li_S9.6_SRX2642939,1,0.993509829044342,1,104.478100101038
DRIP_BE_Li_S9.6_SRX2642940,1,0.993509829044342,1,97.05811936077117
DRIP_LP_Li_S9.6_SRX2642941,1,0.993509829044342,1,113.24346816017066
DRIP_ML_Li_S9.6_SRX2642942,1,0.993509829044342,1,111.13012980781905
DRIP_STR_Li_S9.6_SRX2642943,1,0.9712954759597778,1,94.16291130659154
DRIP_BE_Li_S9.6_SRX2642944,1,0.9712954759597778,1,106.53999242649958
DRIP_LP_Li_S9.6_SRX2642945,1,0.993509829044342,1,112.58122140591145
DRIP_ML_Li_S9.6_SRX2642946,1,0.9712954759597778,1,107.71784435566323
DRIP_STR_Li_S9.6_SRX2642947,1,0.8902841210365295,1,88.24914748764772
DRIP_BE_Li_S9.6_SRX2642948,1,0.9712954759597778,1,87.53866635129286
DRIP_LP_Li_S9.6_SRX2642949,1,0.993509829044342,1,111.37682633309703
DRIP_ML_Li_S9.6_SRX2642950,1,0.9712954759597778,1,107.9695473676384
DRIP_STR_Li_S9.6_SRX2642951,1,0.993509829044342,1,79.88738046371702
DRIP_BE_Li_S9.6_SRX2642952,1,0.993509829044342,1,106.90766370150851
DRIP_LP_Li_S9.6_SRX2642953,1,0.993509829044342,1,114.97630400467884
DRIP_ML_Li_S9.6_SRX2642954,1,0.993509829044342,1,115.02690790251826
DRIP_STR_Li_S9.6_SRX2642955,1,0.993509829044342,1,87.46313951625768
DRIP_BE_Li_S9.6_SRX2642956,1,0.993509829044342,1,80.84310397424036
DRIP_LP_Li_S9.6_SRX2642957,1,0.993509829044342,1,98.78381034515314
DRIP_ML_Li_S9.6_SRX2642958,1,0.993509829044342,1,101.0595928699618
DRIP_STR_Li_S9.6_SRX2642959,1,0.993509829044342,1,84.33620213702969
DRIP_BE_Li_S9.6_SRX2642960,1,0.993509829044342,1,78.42983700391834
DRIP_LP_Li_S9.6_SRX2642961,1,0.993509829044342,1,108.12163666642209
DRIP_BL_Li_S9.6_SRX2642962,1,0.993509829044342,1,108.668056309352
DRIP_STR_Li_S9.6_SRX2642963,1,0.993509829044342,1,86.64883733901362
DRIP_BE_Li_S9.6_SRX2642964,1,0.993509829044342,1,94.62307578645897
DRIP_LP_Li_S9.6_SRX2642965,1,0.993509829044342,1,114.24773450291727
DRIP_ML_Li_S9.6_SRX2642966,1,0.993509829044342,1,111.80919507212491
DRIP_LP_Li_RNH_SRX2642969,1,0.9712954759597778,1,82.19259493002737
DRIP_ML_Li_RNH_SRX2642970,1,0.9712954759597778,1,81.56731478314339
DRIP_SHS5Y5_Staropoli_IgG_SRX2187019,0,0.6949094533920288,0,54.642440458588396
DRIP_SHS5Y5_Staropoli_IgG_SRX2187020,0,0.010416234843432903,0,10.621071999805459
DRIP_SHS5Y5_Staropoli_IgG_SRX2187021,0,0.04545411467552185,0,16.33960526484709
DRIP_SHS5Y5_Staropoli_IgG_SRX2187022,0,0.04545411467552185,0,24.650727690939476
DRIP_SHS5Y5_Staropoli_S9.6_SRX2187023,1,0.993509829044342,1,109.86924108909268
DRIP_SHS5Y5_Staropoli_S9.6_SRX2187024,1,0.993509829044342,1,104.39662352852604
DRIP_SHS5Y5_Staropoli_S9.6_SRX2187025,1,0.993509829044342,1,118.35819509155709
DRIP_SHS5Y5_Staropoli_S9.6_SRX2187026,1,0.993509829044342,1,118.64001455226258
DRIP_Fibroblast_Chedin_S9.6_SRX534094,1,0.993509829044342,1,107.44510881609305
DRIP_Fibroblast_Chedin_S9.6_SRX534095,1,0.993509829044342,1,122.28601385507325
DRIP_Fibroblast_Chedin_S9.6_SRX534096,0,0.46862512826919556,0,43.85778076547461
DRIP_Fibroblast_Chedin_S9.6_SRX534097,1,0.993509829044342,1,123.19488325920534
DRIP_Fibroblast_Chedin_S9.6_SRX534098,1,0.993509829044342,1,86.29277879619657
DRIP_Fibroblast_Chedin_S9.6_SRX534099,1,0.993509829044342,1,125.74666659882942
DRIP_Fibroblast_Chedin_S9.6_SRX534100,1,0.993509829044342,1,118.00083710993748
DRIP_Fibroblast_Chedin_S9.6_SRX550078,1,0.993509829044342,1,109.8233244894329
DRIP_Fibroblast_Chedin_S9.6_SRX969060,1,0.993509829044342,1,115.3302603898165
DRIP_Fibroblast_Chedin_S9.6_SRX969059,1,0.9834083318710327,1,116.59905664799129
DRIP_NT2_Chedin_S9.6_SRX255721,1,0.993509829044342,1,104.21870122209566
DRIP_NT2_Chedin_S9.6_SRX255723,1,0.993509829044342,1,87.29605080304623
DRIP_NT2_Chedin_S9.6_SRX255724,1,0.993509829044342,1,77.31301403601759
DRIPc_NT2_Chedin_S9.6_SRX5849996,1,0.993509829044342,1,73.86352921966055
DRIP_HEK293_Feng_S9.6_SRX8110931,0,0.010416234843432903,0,-3.050751149246081
DRIP_HEK293_Feng_S9.6_SRX8110929,0,0.04545411467552185,0,-6.933912794819505
DRIP_HEK293_Feng_S9.6_SRX8110928,0,0.010416234843432903,0,-5.403880090006509
DRIP_HEK293_Feng_RNH_SRX8110932,0,0.010416234843432903,0,-5.045562447090597
DRIP_HEK293_Feng_S9.6_SRX8110930,0,0.1450383961200714,0,1.6858300281131722
DRIP_U2OS_Liu_S9.6_SRX5696400,0,0.03614351525902748,0,45.04299602330833
DRIP_U2OS_Liu_S9.6_SRX5696402,0,0.03614351525902748,0,34.82084592953141
DRIP_U2OS_Liu_RNH_SRX5696403,0,0.010416234843432903,0,32.59711291629641
DRIP_U2OS_Liu_S9.6_SRX5696404,0,0.1450383961200714,0,33.93661602957376
DRIP_U2OS_Liu_RNH_SRX5696405,0,0.010416234843432903,0,33.79378944663127
DRIP_U2OS_Liu_RNH_SRX5696401,0,0.010416234843432903,0,37.145057523572966
DRIP_U2OS_Legube_S9.6_ERX2277510,1,0.993509829044342,1,105.27264629673117
DRIP_U2OS_Legube_S9.6_ERX2277511,1,0.993509829044342,1,103.94221340429108
DRIP_iPSCs_Ruzov_RNH_SRX4671917,0,0.010416234843432903,0,-24.89250622247824
DRIP_iPSCs_Ruzov_RNH_SRX4671916,0,0.010416234843432903,0,-26.72199434761285
DRIP_iPSCs_Ruzov_S9.6_SRX4671915,0,0.010416234843432903,0,-25.943054843882862
DRIP_iPSCs_Ruzov_S9.6_SRX4671914,0,0.010416234843432903,0,-20.33225768575868
qDRIP_HeLa_Cimprich_S9.6_SRX6427713,1,0.993509829044342,1,87.00222849772243
qDRIP_HeLa_Cimprich_S9.6_SRX6427714,1,0.9834083318710327,1,77.79261121014265
qDRIP_HeLa_Cimprich_RNH_SRX6427715,0,0.46862512826919556,0,68.4088306150163
qDRIP_HeLa_Cimprich_S9.6_SRX6427717,1,0.993509829044342,1,84.9337621236387
qDRIP_HeLa_Cimprich_S9.6_SRX6427718,1,0.993509829044342,1,82.10818965321234
qDRIP_HeLa_Cimprich_S9.6_SRX6427720,1,0.9834083318710327,1,79.37275832438598
qDRIP_HeLa_Cimprich_S9.6_SRX6427721,1,0.9834083318710327,1,79.98906263737011
qDRIP_HeLa_Cimprich_RNH_SRX6427722,0,0.6949094533920288,0,39.56885346983757
qDRIP_HeLa_Cimprich_S9.6_SRX7583977,1,0.993509829044342,1,74.42624575246384
qDRIP_HeLa_Cimprich_RNH_SRX7583979,0,0.010416234843432903,0,34.14553009581981
qDRIP_HeLa_Cimprich_RNH_SRX7583980,0,0.010416234843432903,0,10.445505797392979
DRIP_U87_Chedin_S9.6_SRX6651643,1,0.993509829044342,1,104.1270384141932
DRIP_U87_Chedin_S9.6_SRX6651644,1,0.993509829044342,1,106.18142838418532
DRIP_U87_Chedin_S9.6_SRX6651645,1,0.993509829044342,1,97.93847899059125
DRIP_U87_Chedin_S9.6_SRX6651646,1,0.993509829044342,1,98.8675775427318
DRIP_U2OS_Richard_S9.6_SRX8908657,1,0.993509829044342,1,99.51691176560993
DRIP_U2OS_Richard_S9.6_SRX8908658,1,0.993509829044342,1,105.89544047096638
DRIP_U2OS_Richard_RNH_SRX8908660,0,0.010416234843432903,0,13.887379371604453
DRIP_U2OS_Richard_S9.6_SRX8908662,1,0.993509829044342,1,107.16671708859424
DRIP_U2OS_Richard_S9.6_SRX8908663,1,0.993509829044342,1,103.97095013075777
DRIP_U2OS_Richard_S9.6_SRX8908665,1,0.993509829044342,1,100.12540713059357
DRIP_U2OS_Richard_S9.6_SRX8908666,1,0.993509829044342,1,101.17554265540316
DRIP_U2OS_Richard_S9.6_SRX8908668,1,0.993509829044342,1,99.31905821003677
DRIP_U2OS_Richard_S9.6_SRX8908669,1,0.993509829044342,1,99.24894576409622
sDRIP_PATC53_Chedin_S9.6_SRX5729069,1,0.993509829044342,1,83.04769361765507
sDRIP_PATC53_Chedin_S9.6_SRX5729070,1,0.993509829044342,1,81.93535281093648
sDRIP_PATC53_Chedin_S9.6_SRX5729072,1,0.993509829044342,1,84.4176168653853
sDRIP_PATC53_Chedin_S9.6_SRX5729073,1,0.993509829044342,1,82.62288446569038
sDRIP_PATC53_Chedin_S9.6_SRX5729074,1,0.993509829044342,1,81.44184178157126
sDRIP_PATC53_Chedin_S9.6_SRX5729075,1,0.993509829044342,1,80.11873035359123
sDRIP_PATC53_Chedin_S9.6_SRX5729076,1,0.993509829044342,1,75.06713630659138
sDRIP_PATC53_Chedin_S9.6_SRX5729071,1,0.993509829044342,1,80.96943997626644
DRIP_HeLa_Chedin_S9.6_SRX3581338,1,0.993509829044342,1,101.63368800343014
DRIP_HeLa_Chedin_S9.6_SRX3581339,1,0.993509829044342,1,97.92750622181879
DRIP_HeLa_Chedin_S9.6_SRX3581340,1,0.993509829044342,1,100.22574563134847
DRIP_HeLa_Chedin_S9.6_SRX3581342,1,0.993509829044342,1,117.7975593075969
DRIP_HeLa_Chedin_S9.6_SRX3581344,1,0.993509829044342,1,117.89341215308941
DRIP_HeLa_Chedin_S9.6_SRX3581346,1,0.993509829044342,1,117.7848279877324
DRIP_K562_Chedin_S9.6_SRX8122753,1,0.993509829044342,1,103.48733570981857
DRIP_K562_Chedin_S9.6_SRX8122754,1,0.993509829044342,1,98.30900842037039
DRIP_K562_Chedin_S9.6_SRX8122755,1,0.993509829044342,1,97.93237545314145
DRIP_K562_Chedin_S9.6_SRX8122756,1,0.993509829044342,1,105.72483414803888
DRIP_K562_Chedin_S9.6_SRX8122757,1,0.993509829044342,1,97.02425367038153
DRIP_K562_Chedin_S9.6_SRX8122758,1,0.993509829044342,1,103.4179036665569
DRIP_K562_Chedin_S9.6_SRX8122759,1,0.993509829044342,1,101.41258243542896
DRIP_K562_Chedin_S9.6_SRX8122760,1,0.993509829044342,1,97.65321228615822
sDRIP_K562_Chedin_S9.6_SRX8122769,1,0.993509829044342,1,79.47978843070263
sDRIP_K562_Chedin_S9.6_SRX8122770,1,0.9834083318710327,1,70.78882718643311
sDRIP_K562_Chedin_S9.6_SRX8122771,1,0.993509829044342,1,72.06076407966657
sDRIP_K562_Chedin_S9.6_SRX8122772,1,0.9115380048751831,1,63.27569138414106
sDRIP_K562_Chedin_S9.6_SRX8122773,1,0.9115380048751831,1,69.84229942921493
DRIPc_K562_Aguilera_S9.6_SRX6686232,0,0.03614351525902748,0,23.52869414481449
DRIPc_K562_Aguilera_S9.6_SRX6686233,0,0.03614351525902748,0,28.380951433089063
DRIPc_K562_Aguilera_S9.6_SRX6686234,0,0.03614351525902748,0,26.0279334843514
DRIPc_K562_Aguilera_S9.6_SRX6686235,0,0.03614351525902748,0,29.138064606326186
DRIP_K562_Aguilera_S9.6_SRX6686236,1,0.993509829044342,1,92.60759576872952
DRIP_K562_Aguilera_RNH_SRX6686237,0,0.010416234843432903,0,20.881710489745906
DRIPc_K562_Aguilera_RNH_SRX8388985,0,0.010416234843432903,0,12.140669714454862
DRIPc_K562_Aguilera_RNH_SRX8388986,0,0.010416234843432903,0,14.044340414373291
